492,7,294,385.6,16/01/2018 5:30,17/01/2018 14:00,1
493,5,9,54.99,16/01/2018 6:03,18/01/2018 4:07,1
494,3,148,358.66,16/01/2018 6:36,18/01/2018 12:01,1
496,7,54,243,16/01/2018 7:42,18/01/2018 23:14,1
497,2,28,162.29,16/01/2018 8:15,18/01/2018 2:15,1
498,8,90,277.09,16/01/2018 8:48,17/01/2018 15:50,1
499,7,396,389.22,16/01/2018 9:21,19/01/2018 1:02,1
500,14,118,308.8,16/01/2018 9:54,18/01/2018 8:43,1
503,6,326,436.42,16/01/2018 11:33,18/01/2018 17:35,1
504,10,36,417.82,16/01/2018 12:06,19/01/2018 4:58,1
505,8,173,41.69,16/01/2018 12:39,19/01/2018 2:32,1
508,12,251,416.07,16/01/2018 14:18,18/01/2018 13:37,1
510,8,58,296.11,16/01/2018 15:24,17/01/2018 20:07,1
511,1,392,279.52,16/01/2018 15:57,18/01/2018 5:08,1
513,3,110,236.51,16/01/2018 17:03,18/01/2018 22:44,1
514,3,257,200.27,16/01/2018 17:36,18/01/2018 23:07,1
515,14,302,57.19,16/01/2018 18:09,19/01/2018 4:34,1
516,9,32,388.16,16/01/2018 18:42,18/01/2018 22:58,1
517,8,109,244.05,16/01/2018 19:15,19/01/2018 4:52,1
519,1,358,70.01,16/01/2018 20:21,18/01/2018 21:20,1
520,2,344,32.91,16/01/2018 20:54,18/01/2018 18:19,1
521,12,369,86.92,16/01/2018 21:27,19/01/2018 10:02,1
522,8,39,397.23,16/01/2018 22:00,18/01/2018 4:46,1
525,5,278,417.68,16/01/2018 23:39,18/01/2018 5:53,1
527,12,249,214.43,17/01/2018 1:24,18/01/2018 6:06,1
528,1,125,363.08,17/01/2018 2:06,18/01/2018 6:14,1
529,10,18,389.37,17/01/2018 2:48,19/01/2018 18:58,1
533,11,50,39.28,17/01/2018 5:36,19/01/2018 1:37,1
534,10,184,84.34,17/01/2018 6:18,19/01/2018 19:37,1
536,4,330,448.11,17/01/2018 7:42,18/01/2018 8:18,1
539,12,65,54.02,17/01/2018 9:48,18/01/2018 15:57,1
540,1,185,217.46,17/01/2018 10:30,18/01/2018 14:33,1
541,13,262,287.94,17/01/2018 11:12,18/01/2018 12:00,1
542,14,278,315.02,17/01/2018 11:54,19/01/2018 23:19,1
543,10,325,447.92,17/01/2018 12:36,19/01/2018 1:44,1
545,11,36,329.81,17/01/2018 14:00,18/01/2018 19:35,1
546,9,254,357.97,17/01/2018 14:42,18/01/2018 18:28,1
548,13,212,341.43,17/01/2018 16:06,20/01/2018 9:11,1
549,5,64,94.15,17/01/2018 16:48,19/01/2018 1:10,1
550,3,106,82.41,17/01/2018 17:30,19/01/2018 17:28,1
552,6,183,282.89,17/01/2018 18:54,20/01/2018 8:47,1
553,6,278,118.81,17/01/2018 19:36,18/01/2018 20:35,1
554,6,294,238.88,17/01/2018 20:18,19/01/2018 17:15,1
555,8,68,136.98,17/01/2018 21:00,20/01/2018 14:14,1
556,8,27,70.09,17/01/2018 21:42,20/01/2018 14:14,1
557,13,125,384.2,17/01/2018 22:24,19/01/2018 17:09,1
561,8,186,387.87,18/01/2018 1:36,20/01/2018 15:51,1
562,6,231,296.44,18/01/2018 2:24,20/01/2018 12:05,1
563,1,317,282.6,18/01/2018 3:12,20/01/2018 20:04,1
565,4,60,75.01,18/01/2018 4:48,20/01/2018 7:34,1
566,11,120,234.29,18/01/2018 5:36,20/01/2018 7:20,1
569,2,259,240.57,18/01/2018 8:00,20/01/2018 12:55,1
570,2,141,142.54,18/01/2018 8:48,21/01/2018 2:09,1
571,14,313,316.66,18/01/2018 9:36,19/01/2018 11:43,1
572,12,292,363.59,18/01/2018 10:24,20/01/2018 4:28,1
573,3,131,222.18,18/01/2018 11:12,20/01/2018 21:10,1
576,13,36,285.13,18/01/2018 13:36,21/01/2018 1:24,1
578,6,358,93.73,18/01/2018 15:12,21/01/2018 2:03,1
580,10,76,208.44,18/01/2018 16:48,20/01/2018 22:47,1
581,5,80,227.28,18/01/2018 17:36,20/01/2018 7:41,1
582,8,237,393.41,18/01/2018 18:24,20/01/2018 2:40,1
583,3,173,234.42,18/01/2018 19:12,21/01/2018 2:19,1
585,14,22,389.23,18/01/2018 20:48,20/01/2018 22:51,1
586,4,132,149.29,18/01/2018 21:36,21/01/2018 5:56,1
587,7,303,203.13,18/01/2018 22:24,21/01/2018 0:36,1
588,6,84,356.41,18/01/2018 23:12,20/01/2018 18:04,1
589,6,74,115.18,19/01/2018 0:00,20/01/2018 20:19,1
591,7,336,191.93,19/01/2018 1:04,21/01/2018 12:55,1
594,8,365,157.62,19/01/2018 2:40,20/01/2018 13:14,1
595,10,137,28.88,19/01/2018 3:12,20/01/2018 14:54,1
596,12,89,276.53,19/01/2018 3:44,20/01/2018 9:35,1
597,13,62,185.19,19/01/2018 4:16,21/01/2018 22:17,1
615,8,75,223.11,19/01/2018 13:52,,0
651,5,125,285.14,20/01/2018 12:18,,0
653,14,51,377.92,20/01/2018 13:40,,0
658,2,135,80.9,20/01/2018 17:05,,0
661,14,374,279.67,20/01/2018 19:08,,0
664,10,299,396.7,20/01/2018 21:11,,0
667,4,71,148.37,20/01/2018 23:14,,0
670,12,196,38.6,21/01/2018 2:24,,0
679,7,202,291.8,21/01/2018 13:12,,0
690,5,344,32.08,22/01/2018 2:24,,0
692,9,300,207.29,22/01/2018 4:48,,0
694,7,27,171.8,22/01/2018 7:12,,0
696,4,290,90.55,22/01/2018 9:36,,0
697,12,398,79.12,22/01/2018 10:48,,0
705,10,394,337.73,22/01/2018 20:24,,0
707,2,371,414.01,22/01/2018 22:48,,0
708,1,387,160.02,23/01/2018 0:00,,0
714,6,145,410.98,23/01/2018 5:30,,0
718,11,267,200.83,23/01/2018 9:10,,0
603,13,12,33.22,19/01/2018 7:28,20/01/2018 23:52,1
604,2,223,56.54,19/01/2018 8:00,20/01/2018 11:11,1
605,5,145,145.94,19/01/2018 8:32,21/01/2018 13:32,1
606,4,327,76.17,19/01/2018 9:04,20/01/2018 17:20,1
607,3,239,181.47,19/01/2018 9:36,21/01/2018 11:27,1
608,6,161,239.67,19/01/2018 10:08,22/01/2018 3:32,1
610,3,136,204.67,19/01/2018 11:12,20/01/2018 16:49,1
611,5,31,108.62,19/01/2018 11:44,20/01/2018 18:21,1
612,9,240,316.57,19/01/2018 12:16,20/01/2018 23:55,1
613,2,298,152.62,19/01/2018 12:48,21/01/2018 10:32,1
614,4,399,372.66,19/01/2018 13:20,20/01/2018 17:21,1
617,6,36,326.53,19/01/2018 14:56,21/01/2018 14:09,1
618,2,373,447.66,19/01/2018 15:28,21/01/2018 9:19,1
619,11,104,87.29,19/01/2018 16:00,20/01/2018 17:38,1
620,12,396,74.38,19/01/2018 16:32,20/01/2018 23:17,1
621,13,387,429.51,19/01/2018 17:04,20/01/2018 23:04,1
623,7,231,48.55,19/01/2018 18:08,21/01/2018 16:39,1
624,2,247,448.74,19/01/2018 18:40,22/01/2018 12:49,1
625,8,198,355.27,19/01/2018 19:12,21/01/2018 23:19,1
626,4,189,392.27,19/01/2018 19:44,20/01/2018 21:14,1
627,14,152,274.96,19/01/2018 20:16,22/01/2018 9:45,1
628,13,176,270.83,19/01/2018 20:48,22/01/2018 9:18,1
630,5,145,31.66,19/01/2018 21:52,21/01/2018 1:59,1
631,13,199,389.75,19/01/2018 22:24,21/01/2018 7:30,1
632,12,111,346.69,19/01/2018 22:56,21/01/2018 2:36,1
633,9,383,351.05,19/01/2018 23:28,21/01/2018 6:12,1
634,9,210,235.47,20/01/2018 0:41,21/01/2018 6:37,1
636,2,274,358.89,20/01/2018 2:03,21/01/2018 6:43,1
637,5,259,56.52,20/01/2018 2:44,22/01/2018 9:10,1
638,6,278,282.55,20/01/2018 3:25,21/01/2018 17:07,1
639,3,278,54.15,20/01/2018 4:06,21/01/2018 16:28,1
640,1,228,272.02,20/01/2018 4:47,22/01/2018 18:37,1
642,10,29,251.06,20/01/2018 6:09,21/01/2018 18:11,1
643,8,214,144.14,20/01/2018 6:50,22/01/2018 5:16,1
644,3,265,153.8,20/01/2018 7:31,22/01/2018 4:33,1
645,10,394,175.84,20/01/2018 8:12,21/01/2018 13:35,1
646,5,339,49.56,20/01/2018 8:53,23/01/2018 2:49,1
647,12,379,248.15,20/01/2018 9:34,23/01/2018 2:48,1
649,11,318,407.56,20/01/2018 10:56,21/01/2018 17:59,1
650,1,138,429.45,20/01/2018 11:37,22/01/2018 16:10,1
652,4,137,38.48,20/01/2018 12:59,22/01/2018 20:37,1
654,9,257,142.59,20/01/2018 14:21,22/01/2018 18:55,1
655,2,283,428.59,20/01/2018 15:02,21/01/2018 18:51,1
657,8,46,110.62,20/01/2018 16:24,21/01/2018 23:21,1
659,5,60,297.45,20/01/2018 17:46,22/01/2018 23:20,1
660,11,119,170.12,20/01/2018 18:27,21/01/2018 21:10,1
662,14,278,190.03,20/01/2018 19:49,22/01/2018 6:42,1
663,8,306,363.39,20/01/2018 20:30,23/01/2018 8:57,1
666,2,299,363.91,20/01/2018 22:33,23/01/2018 2:22,1
668,3,265,382.72,20/01/2018 23:55,23/01/2018 13:09,1
669,3,393,162.87,21/01/2018 1:12,22/01/2018 10:48,1
671,9,42,290.64,21/01/2018 3:36,22/01/2018 5:41,1
672,7,125,112.02,21/01/2018 4:48,23/01/2018 23:17,1
673,8,340,51.47,21/01/2018 6:00,22/01/2018 19:46,1
675,9,113,271.75,21/01/2018 8:24,23/01/2018 22:07,1
676,4,341,328.99,21/01/2018 9:36,22/01/2018 22:10,1
677,8,45,305.96,21/01/2018 10:48,23/01/2018 8:21,1
678,5,56,156.81,21/01/2018 12:00,23/01/2018 16:01,1
680,14,37,323.2,21/01/2018 14:24,24/01/2018 0:23,1
682,1,22,316.34,21/01/2018 16:48,22/01/2018 18:10,1
683,9,332,156.31,21/01/2018 18:00,23/01/2018 16:48,1
684,7,369,324.23,21/01/2018 19:12,23/01/2018 13:27,1
685,11,392,262.42,21/01/2018 20:24,23/01/2018 14:35,1
686,14,137,354.49,21/01/2018 21:36,23/01/2018 9:31,1
688,5,69,63.29,22/01/2018 0:00,24/01/2018 11:02,1
689,2,16,336,22/01/2018 1:12,23/01/2018 1:39,1
691,14,205,311.7,22/01/2018 3:36,23/01/2018 8:29,1
693,6,297,303.11,22/01/2018 6:00,23/01/2018 19:28,1
695,5,91,113.1,22/01/2018 8:24,24/01/2018 9:10,1
698,13,306,35.48,22/01/2018 12:00,25/01/2018 4:28,1
700,5,245,256.79,22/01/2018 14:24,24/01/2018 11:25,1
701,8,74,297.22,22/01/2018 15:36,24/01/2018 16:29,1
702,14,358,229.82,22/01/2018 16:48,24/01/2018 4:51,1
703,6,134,37.79,22/01/2018 18:00,24/01/2018 15:20,1
704,12,113,437.1,22/01/2018 19:12,25/01/2018 3:13,1
709,14,188,183.4,23/01/2018 0:55,25/01/2018 2:20,1
710,8,201,369.65,23/01/2018 1:50,24/01/2018 13:54,1
711,4,290,281.93,23/01/2018 2:45,25/01/2018 13:03,1
712,6,174,323.48,23/01/2018 3:40,24/01/2018 23:32,1
713,5,332,437.02,23/01/2018 4:35,24/01/2018 9:29,1
716,14,139,267.86,23/01/2018 7:20,24/01/2018 10:11,1
717,3,295,282.53,23/01/2018 8:15,25/01/2018 17:41,1
719,3,54,375.05,23/01/2018 10:05,25/01/2018 21:48,1
720,3,102,192.42,23/01/2018 11:00,24/01/2018 11:00,1
728,11,391,329.33,23/01/2018 18:20,,0
730,6,266,211.37,23/01/2018 20:10,,0
745,2,121,252.6,24/01/2018 8:26,,0
756,12,58,156.01,24/01/2018 16:52,,0
767,8,368,294.5,25/01/2018 1:04,,0
768,12,193,193.44,25/01/2018 1:36,,0
775,7,67,337.38,25/01/2018 5:20,,0
779,6,59,219.61,25/01/2018 7:28,,0
780,12,38,275.35,25/01/2018 8:00,,0
787,7,357,182.51,25/01/2018 11:44,,0
799,4,324,290.17,25/01/2018 18:08,,0
800,8,187,114.53,25/01/2018 18:40,,0
802,10,319,260.36,25/01/2018 19:44,,0
811,12,287,182.29,26/01/2018 1:06,,0
813,4,7,283.28,26/01/2018 2:12,,0
827,9,111,228.63,26/01/2018 9:54,,0
831,13,297,127.84,26/01/2018 12:06,,0
833,7,355,36.64,26/01/2018 13:12,,0
723,4,370,162.07,23/01/2018 13:45,26/01/2018 1:12,1
724,6,391,408.35,23/01/2018 14:40,26/01/2018 5:08,1
725,11,124,346.75,23/01/2018 15:35,25/01/2018 16:33,1
726,11,4,161.91,23/01/2018 16:30,25/01/2018 23:52,1
727,1,99,367.28,23/01/2018 17:25,26/01/2018 11:17,1
729,14,213,347.13,23/01/2018 19:15,24/01/2018 23:42,1
732,9,132,415.95,23/01/2018 22:00,26/01/2018 0:47,1
733,5,147,450.36,23/01/2018 22:55,25/01/2018 6:35,1
734,1,192,218.72,23/01/2018 23:50,26/01/2018 4:55,1
735,5,355,31.87,24/01/2018 0:46,26/01/2018 5:00,1
736,1,7,208.63,24/01/2018 1:32,26/01/2018 1:51,1
738,14,83,406.33,24/01/2018 3:04,26/01/2018 1:38,1
739,13,289,295.68,24/01/2018 3:50,25/01/2018 15:39,1
740,2,400,277.18,24/01/2018 4:36,26/01/2018 11:58,1
741,9,264,416.61,24/01/2018 5:22,26/01/2018 11:27,1
742,7,62,246.22,24/01/2018 6:08,25/01/2018 13:38,1
744,6,80,339.79,24/01/2018 7:40,26/01/2018 15:34,1
746,2,289,148.85,24/01/2018 9:12,26/01/2018 4:50,1
747,12,70,378.05,24/01/2018 9:58,26/01/2018 7:19,1
748,4,394,102.17,24/01/2018 10:44,26/01/2018 12:01,1
749,5,175,279,24/01/2018 11:30,26/01/2018 14:12,1
750,12,89,441.17,24/01/2018 12:16,26/01/2018 18:18,1
752,14,237,204.68,24/01/2018 13:48,26/01/2018 15:53,1
753,6,227,360.3,24/01/2018 14:34,27/01/2018 8:46,1
754,3,94,308.59,24/01/2018 15:20,26/01/2018 21:06,1
755,7,383,153.61,24/01/2018 16:06,26/01/2018 3:54,1
757,14,277,268.05,24/01/2018 17:38,26/01/2018 10:32,1
759,7,388,36.24,24/01/2018 19:10,27/01/2018 3:15,1
760,11,313,424.78,24/01/2018 19:56,27/01/2018 10:15,1
761,11,132,148.44,24/01/2018 20:42,26/01/2018 9:35,1
762,7,313,386.46,24/01/2018 21:28,26/01/2018 18:29,1
763,6,348,184.28,24/01/2018 22:14,27/01/2018 11:27,1
765,8,244,244.18,24/01/2018 23:46,26/01/2018 9:05,1
766,12,245,108.79,25/01/2018 0:32,26/01/2018 4:46,1
769,11,226,283.93,25/01/2018 2:08,27/01/2018 13:49,1
770,12,259,290.42,25/01/2018 2:40,26/01/2018 13:56,1
771,14,286,270.67,25/01/2018 3:12,26/01/2018 12:23,1
772,4,323,370.63,25/01/2018 3:44,27/01/2018 14:10,1
774,10,193,136.14,25/01/2018 4:48,27/01/2018 18:02,1
776,5,110,406.42,25/01/2018 5:52,27/01/2018 10:47,1
777,2,164,421.16,25/01/2018 6:24,27/01/2018 10:23,1
778,13,194,413.18,25/01/2018 6:56,27/01/2018 13:56,1
781,9,141,239.34,25/01/2018 8:32,27/01/2018 1:35,1
783,11,102,137.7,25/01/2018 9:36,26/01/2018 11:02,1
784,7,162,264.22,25/01/2018 10:08,28/01/2018 2:03,1
785,3,278,48.39,25/01/2018 10:40,27/01/2018 9:26,1
786,7,162,315.28,25/01/2018 11:12,27/01/2018 23:53,1
788,7,38,393.62,25/01/2018 12:16,27/01/2018 0:23,1
790,9,297,113.58,25/01/2018 13:20,28/01/2018 7:26,1
791,1,212,442.85,25/01/2018 13:52,28/01/2018 0:46,1
792,10,135,370.36,25/01/2018 14:24,27/01/2018 21:54,1
793,4,208,62.42,25/01/2018 14:56,27/01/2018 0:31,1
794,4,119,368.87,25/01/2018 15:28,27/01/2018 3:37,1
795,12,268,287.98,25/01/2018 16:00,27/01/2018 18:25,1
797,13,18,188.29,25/01/2018 17:04,27/01/2018 7:28,1
798,12,78,182.86,25/01/2018 17:36,26/01/2018 19:34,1
801,2,201,436.32,25/01/2018 19:12,27/01/2018 1:38,1
803,5,63,116.73,25/01/2018 20:16,27/01/2018 14:29,1
804,2,186,398.63,25/01/2018 20:48,28/01/2018 7:38,1
806,4,255,342.41,25/01/2018 21:52,28/01/2018 11:24,1
807,10,77,367.36,25/01/2018 22:24,27/01/2018 10:48,1
808,13,151,73.21,25/01/2018 22:56,27/01/2018 3:42,1
809,7,277,443.29,25/01/2018 23:28,28/01/2018 0:43,1
810,6,99,412.72,26/01/2018 0:33,28/01/2018 1:16,1
814,6,18,92.07,26/01/2018 2:45,27/01/2018 20:41,1
815,3,206,315.74,26/01/2018 3:18,27/01/2018 21:49,1
816,12,49,405.06,26/01/2018 3:51,28/01/2018 21:47,1
817,12,76,343.3,26/01/2018 4:24,28/01/2018 22:39,1
818,10,364,39.69,26/01/2018 4:57,27/01/2018 7:37,1
819,12,376,370.61,26/01/2018 5:30,28/01/2018 4:21,1
821,10,328,293.34,26/01/2018 6:36,28/01/2018 5:51,1
822,4,167,348.77,26/01/2018 7:09,27/01/2018 7:39,1
823,6,89,434.54,26/01/2018 7:42,28/01/2018 8:41,1
824,1,310,234.64,26/01/2018 8:15,29/01/2018 0:52,1
825,3,366,396.16,26/01/2018 8:48,28/01/2018 20:03,1
828,10,205,446.94,26/01/2018 10:27,28/01/2018 23:27,1
829,7,86,403.52,26/01/2018 11:00,28/01/2018 0:39,1
830,6,209,403.5,26/01/2018 11:33,27/01/2018 16:24,1
832,3,174,236.27,26/01/2018 12:39,28/01/2018 20:44,1
834,3,91,157.21,26/01/2018 13:45,29/01/2018 4:33,1
836,9,17,33.19,26/01/2018 14:51,29/01/2018 3:16,1
837,12,284,399.15,26/01/2018 15:24,29/01/2018 7:02,1
838,7,194,409.01,26/01/2018 15:57,28/01/2018 17:56,1
839,9,123,300.23,26/01/2018 16:30,28/01/2018 2:29,1
840,9,71,305.2,26/01/2018 17:03,29/01/2018 3:42,1
846,13,224,33.06,26/01/2018 20:21,,0
847,2,360,92.4,26/01/2018 20:54,,0
854,6,114,426.94,27/01/2018 1:02,,0
878,3,389,92.29,27/01/2018 13:26,,0
882,8,292,404.73,27/01/2018 15:30,,0
883,2,219,276.77,27/01/2018 16:01,,0
885,5,208,190.07,27/01/2018 17:03,,0
890,11,173,83.45,27/01/2018 19:38,,0
900,10,247,228.59,28/01/2018 1:22,,0
913,11,23,38,28/01/2018 10:15,,0
922,1,101,425.05,28/01/2018 16:24,,0
930,14,95,429.6,28/01/2018 21:52,,0
931,3,68,443.24,28/01/2018 22:33,,0
933,13,113,334.45,28/01/2018 23:55,,0
947,3,59,187.24,29/01/2018 11:54,,0
843,9,374,90.9,26/01/2018 18:42,28/01/2018 9:15,1
844,13,190,378.16,26/01/2018 19:15,29/01/2018 3:03,1
845,6,355,153.26,26/01/2018 19:48,27/01/2018 20:01,1
848,12,323,411.52,26/01/2018 21:27,28/01/2018 23:37,1
849,12,384,313.91,26/01/2018 22:00,29/01/2018 4:11,1
850,13,92,184.1,26/01/2018 22:33,28/01/2018 10:30,1
852,4,40,158.69,26/01/2018 23:39,29/01/2018 15:33,1
853,2,61,357.32,27/01/2018 0:31,28/01/2018 3:34,1
855,11,106,212.29,27/01/2018 1:33,28/01/2018 10:43,1
856,7,357,45.63,27/01/2018 2:04,29/01/2018 15:43,1
857,8,294,65.93,27/01/2018 2:35,29/01/2018 0:53,1
859,2,365,126.82,27/01/2018 3:37,29/01/2018 13:52,1
860,14,228,177.1,27/01/2018 4:08,28/01/2018 8:44,1
861,5,190,409.24,27/01/2018 4:39,29/01/2018 15:39,1
862,11,88,402.38,27/01/2018 5:10,28/01/2018 8:43,1
863,8,52,348.23,27/01/2018 5:41,28/01/2018 18:16,1
865,2,57,89.52,27/01/2018 6:43,29/01/2018 23:43,1
866,12,114,176.61,27/01/2018 7:14,28/01/2018 17:04,1
867,3,81,318.68,27/01/2018 7:45,29/01/2018 4:26,1
868,6,193,364.53,27/01/2018 8:16,29/01/2018 2:41,1
869,9,45,83.07,27/01/2018 8:47,29/01/2018 3:50,1
870,10,30,223.75,27/01/2018 9:18,29/01/2018 2:28,1
872,11,116,398.97,27/01/2018 10:20,30/01/2018 4:43,1
873,14,180,62.58,27/01/2018 10:51,29/01/2018 14:33,1
874,1,30,204.17,27/01/2018 11:22,29/01/2018 0:20,1
875,2,251,235.08,27/01/2018 11:53,28/01/2018 16:50,1
876,7,317,279.99,27/01/2018 12:24,29/01/2018 4:27,1
879,13,4,349.76,27/01/2018 13:57,30/01/2018 3:36,1
880,1,316,151.14,27/01/2018 14:28,29/01/2018 0:37,1
881,9,13,177.65,27/01/2018 14:59,29/01/2018 5:09,1
884,5,78,296.69,27/01/2018 16:32,29/01/2018 17:53,1
886,13,332,205.56,27/01/2018 17:34,29/01/2018 13:44,1
888,9,167,362.68,27/01/2018 18:36,30/01/2018 2:22,1
889,10,86,307.76,27/01/2018 19:07,29/01/2018 0:48,1
891,7,199,421.83,27/01/2018 20:09,29/01/2018 16:13,1
892,1,225,421.09,27/01/2018 20:40,29/01/2018 15:31,1
893,4,46,200.16,27/01/2018 21:11,29/01/2018 2:48,1
894,6,246,246.71,27/01/2018 21:42,29/01/2018 0:43,1
896,6,286,272.92,27/01/2018 22:44,29/01/2018 5:30,1
897,11,85,79.62,27/01/2018 23:15,30/01/2018 0:27,1
898,2,51,433.67,27/01/2018 23:46,30/01/2018 16:43,1
899,11,131,354.59,28/01/2018 0:41,29/01/2018 9:18,1
901,13,352,413.63,28/01/2018 2:03,30/01/2018 6:14,1
903,12,190,364.61,28/01/2018 3:25,29/01/2018 9:33,1
904,6,53,231.1,28/01/2018 4:06,30/01/2018 19:53,1
905,6,326,71.71,28/01/2018 4:47,30/01/2018 18:53,1
906,9,266,175.45,28/01/2018 5:28,29/01/2018 7:04,1
907,9,135,321.95,28/01/2018 6:09,30/01/2018 11:13,1
909,11,129,432.33,28/01/2018 7:31,30/01/2018 4:48,1
910,14,75,225.18,28/01/2018 8:12,30/01/2018 7:59,1
911,10,53,296.85,28/01/2018 8:53,30/01/2018 23:41,1
912,8,209,374.51,28/01/2018 9:34,31/01/2018 3:57,1
914,13,63,212.19,28/01/2018 10:56,30/01/2018 17:26,1
915,13,361,26.09,28/01/2018 11:37,30/01/2018 6:28,1
917,11,261,276.61,28/01/2018 12:59,30/01/2018 14:23,1
918,6,363,120.04,28/01/2018 13:40,30/01/2018 17:52,1
919,1,35,233.39,28/01/2018 14:21,29/01/2018 18:01,1
920,11,48,47.03,28/01/2018 15:02,29/01/2018 17:45,1
921,12,42,316.33,28/01/2018 15:43,30/01/2018 1:21,1
924,4,287,413.38,28/01/2018 17:46,30/01/2018 13:30,1
925,7,57,267.57,28/01/2018 18:27,30/01/2018 13:27,1
926,9,152,131.68,28/01/2018 19:08,29/01/2018 20:10,1
927,10,129,290.36,28/01/2018 19:49,29/01/2018 21:18,1
928,12,313,351.13,28/01/2018 20:30,31/01/2018 7:32,1
932,8,270,241.78,28/01/2018 23:14,30/01/2018 17:24,1
934,7,268,281.53,29/01/2018 0:51,31/01/2018 17:57,1
935,8,1,87.87,29/01/2018 1:42,31/01/2018 17:27,1
936,10,257,74.08,29/01/2018 2:33,30/01/2018 5:20,1
937,12,61,397.56,29/01/2018 3:24,30/01/2018 17:54,1
938,12,350,391.02,29/01/2018 4:15,30/01/2018 9:37,1
940,9,344,390.19,29/01/2018 5:57,30/01/2018 20:32,1
941,5,7,220.25,29/01/2018 6:48,30/01/2018 15:22,1
942,5,345,225.1,29/01/2018 7:39,31/01/2018 6:55,1
943,5,276,150.45,29/01/2018 8:30,31/01/2018 1:58,1
944,3,16,88.26,29/01/2018 9:21,31/01/2018 9:06,1
946,3,268,239.4,29/01/2018 11:03,30/01/2018 22:34,1
948,4,222,274.55,29/01/2018 12:45,30/01/2018 23:48,1
949,6,330,286.27,29/01/2018 13:36,31/01/2018 19:37,1
950,14,140,152.29,29/01/2018 14:27,31/01/2018 2:16,1
951,10,74,92.44,29/01/2018 15:18,31/01/2018 23:52,1
953,14,88,354.78,29/01/2018 17:00,01/02/2018 8:30,1
954,3,209,278.75,29/01/2018 17:51,31/01/2018 10:05,1
955,11,310,122.28,29/01/2018 18:42,01/02/2018 8:42,1
956,9,194,259.36,29/01/2018 19:33,01/02/2018 9:17,1
957,12,164,43.13,29/01/2018 20:24,01/02/2018 8:14,1
958,14,105,321.45,29/01/2018 21:15,01/02/2018 1:39,1
960,11,155,112.49,29/01/2018 22:57,01/02/2018 16:03,1
968,2,89,275.74,30/01/2018 3:44,,0
982,7,250,387.14,30/01/2018 11:12,,0
985,1,350,163.45,30/01/2018 12:48,,0
986,12,236,232.78,30/01/2018 13:20,,0
1004,11,118,143.2,30/01/2018 22:56,,0
1005,3,181,160.01,30/01/2018 23:28,,0
1007,2,270,421.89,31/01/2018 0:38,,0
1008,3,223,100.18,31/01/2018 1:16,,0
1010,6,221,363.43,31/01/2018 2:32,,0
1012,10,328,36.72,31/01/2018 3:48,,0
1013,1,287,422.95,31/01/2018 4:26,,0
1014,11,62,226.98,31/01/2018 5:04,,0
1015,3,351,177.06,31/01/2018 5:42,,0
1016,5,123,326.65,31/01/2018 6:20,,0
1023,10,102,110.72,31/01/2018 10:46,,0
1039,2,256,252.6,31/01/2018 20:54,,0
1050,13,307,110.29,01/02/2018 3:23,,0
1051,14,191,337.61,01/02/2018 3:52,,0
1052,5,277,278.05,01/02/2018 4:21,,0
1059,7,287,398.52,01/02/2018 7:44,,0
1060,4,33,151.67,01/02/2018 8:13,,0
1063,5,208,55.27,01/02/2018 9:40,,0
1068,4,143,106.45,01/02/2018 12:05,,0
1078,3,166,254.25,01/02/2018 16:55,,0
963,11,306,113.87,30/01/2018 1:04,01/02/2018 18:33,1
964,3,270,92.46,30/01/2018 1:36,01/02/2018 12:22,1
965,5,97,331.23,30/01/2018 2:08,01/02/2018 6:11,1
966,14,136,169.89,30/01/2018 2:40,01/02/2018 11:30,1
967,6,289,391.3,30/01/2018 3:12,01/02/2018 18:59,1
969,11,263,407.75,30/01/2018 4:16,01/02/2018 10:36,1
971,9,158,183.78,30/01/2018 5:20,31/01/2018 7:42,1
972,11,25,319.48,30/01/2018 5:52,01/02/2018 22:28,1
973,5,41,123.67,30/01/2018 6:24,01/02/2018 15:55,1
974,10,33,423.79,30/01/2018 6:56,01/02/2018 12:54,1
975,7,303,133.1,30/01/2018 7:28,01/02/2018 19:34,1
977,13,312,90.23,30/01/2018 8:32,02/02/2018 1:36,1
978,2,329,316.2,30/01/2018 9:04,01/02/2018 16:41,1
979,4,132,288.41,30/01/2018 9:36,01/02/2018 22:24,1
980,2,74,267.35,30/01/2018 10:08,01/02/2018 23:28,1
981,14,135,306.29,30/01/2018 10:40,01/02/2018 8:18,1
984,5,14,84.27,30/01/2018 12:16,01/02/2018 0:05,1
987,2,131,393.37,30/01/2018 13:52,01/02/2018 23:39,1
988,14,128,32.75,30/01/2018 14:24,01/02/2018 3:34,1
989,1,310,285.41,30/01/2018 14:56,01/02/2018 19:36,1
990,11,298,124.32,30/01/2018 15:28,01/02/2018 23:28,1
991,1,36,213.02,30/01/2018 16:00,02/02/2018 10:24,1
993,2,358,376.66,30/01/2018 17:04,01/02/2018 20:16,1
994,11,133,428.04,30/01/2018 17:36,02/02/2018 9:53,1
995,12,258,137.5,30/01/2018 18:08,31/01/2018 20:23,1
996,10,334,208.75,30/01/2018 18:40,01/02/2018 20:18,1
997,12,169,89.41,30/01/2018 19:12,01/02/2018 7:39,1
999,3,288,361.99,30/01/2018 20:16,02/02/2018 1:35,1
1000,6,117,377.13,30/01/2018 20:48,01/02/2018 4:50,1
